TIMESTEP,Year,Month,State,V_HW_Tmax_F,original,,V_HW_Precipitation_inch
8/20/1950,1950,Aug,Vermont,83.75,6.54,0,6.54
8/20/1950,1950,Aug,Virginia,89.69,2.49,-1.422970034,1.07
8/20/1950,1950,Aug,Washington,90.05,1.29,0,1.29
8/20/1950,1950,Aug,West Virginia,88.79,3.26,0,3.26
8/20/1950,1950,Aug,Wisconsin,92.21,1.92,0,1.92
8/20/1950,1950,Aug,Wyoming,90.77,0.84,-0.67124255,0.17
9/20/1950,1950,Sep,Alabama,87.53,3.75,0,3.75
9/20/1950,1950,Sep,Arizona,102.83,1.72,0.826791784,2.55
9/20/1950,1950,Sep,Arkansas,84.47,7.36,-1.958623226,5.4
9/20/1950,1950,Sep,California,106.43,0.19,2.131408253,2.32
9/20/1950,1950,Sep,Colorado,84.65,1.01,0.696928566,1.71
9/20/1950,1950,Sep,Connecticut,75.83,5,-1.749992199,3.25
9/20/1950,1950,Sep,Delaware,80.15,4.35,1.581583976,5.93
9/20/1950,1950,Sep,District of Columbia,79.61,3.77,-1.564456752,2.21
9/20/1950,1950,Sep,Florida,91.67,7.57,-2.59240158,4.98
9/20/1950,1950,Sep,Georgia,88.61,4.37,1.734505994,6.1
9/20/1950,1950,Sep,Idaho,82.31,0.52,1.094930677,1.61
9/20/1950,1950,Sep,Illinois,77.99,5.55,0,5.55
9/20/1950,1950,Sep,Indiana,78.71,4.92,-1.478054356,3.44
9/20/1950,1950,Sep,Iowa,82.13,3.16,0,3.16
9/20/1950,1950,Sep,Kansas,88.79,3.13,-1.62301073,1.51
9/20/1950,1950,Sep,Kentucky,80.15,6.25,1.586495717,7.84
9/20/1950,1950,Sep,Louisiana,86.99,3.44,0,3.44
9/20/1950,1950,Sep,Maine,73.49,4.29,1.365409241,5.66
9/20/1950,1950,Sep,Maryland,80.69,4.09,0,4.09
9/20/1950,1950,Sep,Massachusetts,75.29,4.85,1.600615098,6.45
9/20/1950,1950,Sep,Michigan,74.39,4.65,1.143502682,5.79
9/20/1950,1950,Sep,Minnesota,78.71,1.43,1.611734087,3.04
9/20/1950,1950,Sep,Mississippi,86.99,3.77,2.041266881,5.81
9/20/1950,1950,Sep,Missouri,82.49,8.38,1.703103189,10.08
9/20/1950,1950,Sep,Montana,76.73,0.69,0,0.69
9/20/1950,1950,Sep,Nebraska,84.83,1.44,0,1.44
9/20/1950,1950,Sep,Nevada,101.75,0.69,0.57776999,1.27
9/20/1950,1950,Sep,New Hampshire,74.03,5.11,0,5.11
9/20/1950,1950,Sep,New Jersey,79.07,4.67,-1.574216376,3.1
9/20/1950,1950,Sep,New Mexico,92.57,0.54,-0.860242829,0.27
9/20/1950,1950,Sep,New York,77.09,4.63,-1.177106099,3.45
9/20/1950,1950,Sep,North Carolina,82.67,6.37,1.658813749,8.03
9/20/1950,1950,Sep,North Dakota,76.19,0.58,1.303599854,1.88
9/20/1950,1950,Sep,Ohio,79.07,3.98,-1.277318979,2.7
9/20/1950,1950,Sep,Oklahoma,91.31,4,-1.697151286,2.3
9/20/1950,1950,Sep,Oregon,86.09,0.44,-2.124200068,0.22
9/20/1950,1950,Sep,Pennsylvania,79.07,4.15,-1.278268482,2.87
9/20/1950,1950,Sep,Rhode Island,74.39,4.02,-1.753651829,2.27
9/20/1950,1950,Sep,South Carolina,85.19,5.05,-1.814417494,3.24
9/20/1950,1950,Sep,South Dakota,83.39,0.81,0,0.81
9/20/1950,1950,Sep,Tennessee,81.59,6.58,1.713352436,8.29
9/20/1950,1950,Sep,Texas,95.63,2.6,0,2.6
9/20/1950,1950,Sep,Utah,91.85,1.39,-0.632522852,0.76
9/20/1950,1950,Sep,Vermont,73.31,5.13,-1.426016463,3.7
9/20/1950,1950,Sep,Virginia,81.95,4.35,0,4.35
9/20/1950,1950,Sep,Washington,79.25,1.39,2.555837471,3.95
9/20/1950,1950,Sep,West Virginia,80.15,3.82,1.346319937,5.17
9/20/1950,1950,Sep,Wisconsin,77.63,2.51,0,2.51
9/20/1950,1950,Sep,Wyoming,76.19,0.75,0,0.75
10/20/1950,1950,Oct,Alabama,85.91,1.79,1.913030304,3.7
10/20/1950,1950,Oct,Arizona,92.75,0.47,0.826791784,1.3
10/20/1950,1950,Oct,Arkansas,80.51,3.82,-1.958623226,1.86
10/20/1950,1950,Oct,California,93.47,0.38,0,0.38
10/20/1950,1950,Oct,Colorado,77.63,0.74,0,0.74
10/20/1950,1950,Oct,Connecticut,65.21,5.29,-1.749992199,3.54
10/20/1950,1950,Oct,Delaware,72.95,3.84,1.581583976,5.42
10/20/1950,1950,Oct,District of Columbia,70.61,4.93,-1.564456752,3.37
10/20/1950,1950,Oct,Florida,90.41,1.51,2.59240158,4.1
10/20/1950,1950,Oct,Georgia,86.81,1.31,-1.734505994,0.66
10/20/1950,1950,Oct,Idaho,65.03,2.78,-1.094930677,1.69
10/20/1950,1950,Oct,Illinois,74.03,7.57,-1.503040962,6.07
10/20/1950,1950,Oct,Indiana,73.49,7.2,-1.478054356,5.72
10/20/1950,1950,Oct,Iowa,70.97,4.29,0,4.29
10/20/1950,1950,Oct,Kansas,80.33,3.35,0,3.35
10/20/1950,1950,Oct,Kentucky,75.29,4.62,-1.586495717,3.03
10/20/1950,1950,Oct,Louisiana,84.47,2.05,0,2.05
10/20/1950,1950,Oct,Maine,61.07,6.13,0,6.13
10/20/1950,1950,Oct,Maryland,73.31,4.64,1.446535456,6.09
10/20/1950,1950,Oct,Massachusetts,64.49,5.35,-1.600615098,3.75
10/20/1950,1950,Oct,Michigan,65.75,5.31,1.143502682,6.45
10/20/1950,1950,Oct,Minnesota,64.85,2.34,1.611734087,3.95
10/20/1950,1950,Oct,Mississippi,84.29,2.33,0,2.33
10/20/1950,1950,Oct,Missouri,76.73,6.39,0,6.39
10/20/1950,1950,Oct,Montana,61.07,1.92,-0.836228518,1.08
10/20/1950,1950,Oct,Nebraska,74.39,1.32,0,1.32
10/20/1950,1950,Oct,Nevada,91.13,0.12,0.57776999,0.7
10/20/1950,1950,Oct,New Hampshire,62.15,6.48,-1.507383023,4.97
10/20/1950,1950,Oct,New Jersey,70.79,4.24,0,4.24
10/20/1950,1950,Oct,New Mexico,87.35,0.65,0.860242829,1.51
10/20/1950,1950,Oct,New York,66.65,4.87,1.177106099,6.05
10/20/1950,1950,Oct,North Carolina,80.51,2.77,-1.658813749,1.11
10/20/1950,1950,Oct,North Dakota,58.37,0.73,1.303599854,2.03
10/20/1950,1950,Oct,Ohio,71.87,5.88,0,5.88
10/20/1950,1950,Oct,Oklahoma,84.29,4.88,1.697151286,6.58
10/20/1950,1950,Oct,Oregon,65.39,3.85,-2.124200068,1.73
10/20/1950,1950,Oct,Pennsylvania,68.99,4.78,1.278268482,6.06
10/20/1950,1950,Oct,Rhode Island,65.03,5.01,1.753651829,6.76
10/20/1950,1950,Oct,South Carolina,83.21,1.66,-1.814417494,0.83
10/20/1950,1950,Oct,South Dakota,69.89,0.66,1.334197699,1.99
10/20/1950,1950,Oct,Tennessee,78.17,3.57,1.713352436,5.28
10/20/1950,1950,Oct,Texas,90.59,1.42,-1.374614157,0.05
10/20/1950,1950,Oct,Utah,83.57,0.21,0.632522852,0.84
10/20/1950,1950,Oct,Vermont,60.89,5.88,-1.426016463,4.45
10/20/1950,1950,Oct,Virginia,76.37,4.61,0,4.61
10/20/1950,1950,Oct,Washington,60.53,6.81,2.555837471,9.37
10/20/1950,1950,Oct,West Virginia,73.13,5.89,1.346319937,7.24
10/20/1950,1950,Oct,Wisconsin,66.47,4.96,0,4.96
10/20/1950,1950,Oct,Wyoming,68.09,0.73,0,0.73
11/20/1950,1950,Nov,Alabama,69.89,4.46,0,4.46
11/20/1950,1950,Nov,Arizona,80.33,0.97,0.826791784,1.8
11/20/1950,1950,Nov,Arkansas,67.73,3.63,-1.958623226,1.67
11/20/1950,1950,Nov,California,81.05,4.2,2.131408253,6.33
11/20/1950,1950,Nov,Colorado,57.65,1.47,0,1.47
11/20/1950,1950,Nov,Connecticut,49.73,4.75,0,4.75
11/20/1950,1950,Nov,Delaware,56.39,3.16,-1.581583976,1.58
11/20/1950,1950,Nov,District of Columbia,54.59,4.39,-1.564456752,2.83
11/20/1950,1950,Nov,Florida,82.67,2.16,0,2.16
11/20/1950,1950,Nov,Georgia,73.31,3.29,-1.734505994,1.56
11/20/1950,1950,Nov,Idaho,52.43,1.96,-1.094930677,0.87
11/20/1950,1950,Nov,Illinois,53.51,3.2,-1.503040962,1.7
11/20/1950,1950,Nov,Indiana,51.89,3.92,0,3.92
11/20/1950,1950,Nov,Iowa,46.67,1.08,-1.963361456,0.54
11/20/1950,1950,Nov,Kansas,57.47,0.86,1.62301073,2.48
11/20/1950,1950,Nov,Kentucky,55.31,4.46,0,4.46
11/20/1950,1950,Nov,Louisiana,72.41,4.01,0,4.01
11/20/1950,1950,Nov,Maine,46.13,6.12,0,6.12
11/20/1950,1950,Nov,Maryland,57.11,3.92,-1.446535456,2.47
11/20/1950,1950,Nov,Massachusetts,50.63,4.92,0,4.92
11/20/1950,1950,Nov,Michigan,46.13,2.84,0,2.84
11/20/1950,1950,Nov,Minnesota,39.11,0.84,1.611734087,2.45
11/20/1950,1950,Nov,Mississippi,70.43,4.77,0,4.77
11/20/1950,1950,Nov,Missouri,56.75,2.96,1.703103189,4.66
11/20/1950,1950,Nov,Montana,47.21,0.89,-0.836228518,0.05
11/20/1950,1950,Nov,Nebraska,52.07,0.44,0,0.44
11/20/1950,1950,Nov,Nevada,76.55,1.14,0,1.14
11/20/1950,1950,Nov,New Hampshire,45.95,5.88,-1.507383023,4.37
11/20/1950,1950,Nov,New Jersey,55.13,3.52,0,3.52
11/20/1950,1950,Nov,New Mexico,71.33,0.94,0,0.94
11/20/1950,1950,Nov,New York,51.17,4.71,1.177106099,5.89
11/20/1950,1950,Nov,North Carolina,64.31,3.21,1.658813749,4.87
11/20/1950,1950,Nov,North Dakota,38.93,0.47,0,0.47
11/20/1950,1950,Nov,Ohio,52.43,3.93,1.277318979,5.21
11/20/1950,1950,Nov,Oklahoma,65.93,1.18,1.697151286,2.88
11/20/1950,1950,Nov,Oregon,58.01,3.71,-2.124200068,1.59
11/20/1950,1950,Nov,Pennsylvania,51.89,4.35,0,4.35
11/20/1950,1950,Nov,Rhode Island,49.55,4.91,-1.753651829,3.16
11/20/1950,1950,Nov,South Carolina,68.63,2.81,1.814417494,4.62
11/20/1950,1950,Nov,South Dakota,47.03,0.38,0,0.38
11/20/1950,1950,Nov,Tennessee,59.27,4.92,-1.713352436,3.21
11/20/1950,1950,Nov,Texas,80.33,1.44,-1.374614157,0.07
11/20/1950,1950,Nov,Utah,69.35,1.65,-0.632522852,1.02
11/20/1950,1950,Nov,Vermont,42.89,5.83,0,5.83
11/20/1950,1950,Nov,Virginia,59.63,3.37,0,3.37
11/20/1950,1950,Nov,Washington,54.59,3.37,2.555837471,5.93
11/20/1950,1950,Nov,West Virginia,53.69,4.05,-1.346319937,2.7
11/20/1950,1950,Nov,Wisconsin,43.43,1.77,1.577388262,3.35
11/20/1950,1950,Nov,Wyoming,49.91,0.97,0.67124255,1.64
12/20/1950,1950,Dec,Alabama,64.13,5.02,0,5.02
12/20/1950,1950,Dec,Arizona,66.83,1.94,-0.826791784,1.11
12/20/1950,1950,Dec,Arkansas,58.55,7.57,0,7.57
12/20/1950,1950,Dec,California,68.63,5.34,-2.131408253,3.21
12/20/1950,1950,Dec,Colorado,46.67,1.57,0.696928566,2.27
12/20/1950,1950,Dec,Connecticut,41.63,5.63,0,5.63
12/20/1950,1950,Dec,Delaware,50.09,3.64,-1.581583976,2.06
12/20/1950,1950,Dec,District of Columbia,47.21,3.13,-1.564456752,1.57
12/20/1950,1950,Dec,Florida,79.07,1.77,-2.59240158,0.89
12/20/1950,1950,Dec,Georgia,67.91,3.97,-1.734505994,2.24
12/20/1950,1950,Dec,Idaho,41.81,1.69,0,1.69
12/20/1950,1950,Dec,Illinois,49.73,6.84,0,6.84
12/20/1950,1950,Dec,Indiana,48.47,5.78,-1.478054356,4.3
12/20/1950,1950,Dec,Iowa,40.73,3.09,0,3.09
12/20/1950,1950,Dec,Kansas,48.83,2.71,1.62301073,4.33
12/20/1950,1950,Dec,Kentucky,51.53,4.59,-1.586495717,3
12/20/1950,1950,Dec,Louisiana,67.73,6.17,-2.276327511,3.89
12/20/1950,1950,Dec,Maine,37.13,4.5,0,4.5
12/20/1950,1950,Dec,Maryland,51.17,3.75,1.446535456,5.2
12/20/1950,1950,Dec,Massachusetts,42.53,5.51,-1.600615098,3.91
12/20/1950,1950,Dec,Michigan,40.37,3.01,0,3.01
12/20/1950,1950,Dec,Minnesota,32.81,1.41,1.611734087,3.02
12/20/1950,1950,Dec,Mississippi,65.39,6.22,2.041266881,8.26
12/20/1950,1950,Dec,Missouri,51.17,6.43,0,6.43
12/20/1950,1950,Dec,Montana,41.09,0.71,-0.836228518,0.36
12/20/1950,1950,Dec,Nebraska,42.17,1.35,0,1.35
12/20/1950,1950,Dec,Nevada,63.41,1.1,0,1.1
12/20/1950,1950,Dec,New Hampshire,37.67,4.65,-1.507383023,3.14
12/20/1950,1950,Dec,New Jersey,47.93,4.7,-1.574216376,3.13
12/20/1950,1950,Dec,New Mexico,62.15,1.49,0,1.49
12/20/1950,1950,Dec,New York,43.07,4.65,-1.177106099,3.47
12/20/1950,1950,Dec,North Carolina,61.43,4,0,4
12/20/1950,1950,Dec,North Dakota,32.81,0.71,0,0.71
12/20/1950,1950,Dec,Ohio,46.31,4.85,-1.277318979,3.57
12/20/1950,1950,Dec,Oklahoma,57.11,4.78,0,4.78
12/20/1950,1950,Dec,Oregon,54.05,3.6,2.124200068,5.72
12/20/1950,1950,Dec,Pennsylvania,44.33,5.04,-1.278268482,3.76
12/20/1950,1950,Dec,Rhode Island,42.17,5.92,-1.753651829,4.17
12/20/1950,1950,Dec,South Carolina,65.03,4.69,0,4.69
12/20/1950,1950,Dec,South Dakota,40.55,1,-1.334197699,0.5
12/20/1950,1950,Dec,Tennessee,54.95,4.71,1.713352436,6.42
12/20/1950,1950,Dec,Texas,75.29,3.07,-1.374614157,1.7
12/20/1950,1950,Dec,Utah,56.03,1.38,0.632522852,2.01
12/20/1950,1950,Dec,Vermont,32.99,4.23,0,4.23
12/20/1950,1950,Dec,Virginia,56.03,3.42,0,3.42
12/20/1950,1950,Dec,Washington,48.83,6.02,-2.555837471,3.46
12/20/1950,1950,Dec,West Virginia,48.29,3.95,0,3.95
12/20/1950,1950,Dec,Wisconsin,37.67,2.14,-1.577388262,0.56
12/20/1950,1950,Dec,Wyoming,42.35,0.78,0.67124255,1.45
1/20/1951,1951,Jan,Alabama,59.63,8.51,-1.913030304,6.6
1/20/1951,1951,Jan,Arizona,64.13,1.76,0,1.76
1/20/1951,1951,Jan,Arkansas,52.79,7.34,-1.958623226,5.38
1/20/1951,1951,Jan,California,65.93,5.33,-2.131408253,3.2
1/20/1951,1951,Jan,Colorado,41.63,1.56,0,1.56
1/20/1951,1951,Jan,Connecticut,34.79,3.64,1.749992199,5.39
1/20/1951,1951,Jan,Delaware,41.09,4.21,0,4.21
1/20/1951,1951,Jan,District of Columbia,38.57,4.06,0,4.06
1/20/1951,1951,Jan,Florida,77.99,3.64,-2.59240158,1.05
1/20/1951,1951,Jan,Georgia,62.87,6.48,1.734505994,8.21
1/20/1951,1951,Jan,Idaho,41.27,1.94,-1.094930677,0.85
1/20/1951,1951,Jan,Illinois,39.65,3.36,0,3.36
1/20/1951,1951,Jan,Indiana,37.49,3.31,-1.478054356,1.83
1/20/1951,1951,Jan,Iowa,29.93,1.59,-1.963361456,0.8
1/20/1951,1951,Jan,Kansas,41.99,1.53,0,1.53
1/20/1951,1951,Jan,Kentucky,42.35,4.43,0,4.43
1/20/1951,1951,Jan,Louisiana,62.87,9.4,0,9.4
1/20/1951,1951,Jan,Maine,30.65,1.55,0,1.55
1/20/1951,1951,Jan,Maryland,42.89,3.97,0,3.97
1/20/1951,1951,Jan,Massachusetts,35.33,3.59,-1.600615098,1.99
1/20/1951,1951,Jan,Michigan,29.57,2.17,1.143502682,3.31
1/20/1951,1951,Jan,Minnesota,21.83,1.13,1.611734087,2.74
1/20/1951,1951,Jan,Mississippi,60.71,10.25,0,10.25
1/20/1951,1951,Jan,Missouri,43.07,3.56,-1.703103189,1.86
1/20/1951,1951,Jan,Montana,36.05,0.76,0.836228518,1.6
1/20/1951,1951,Jan,Nebraska,36.05,0.74,-1.474480896,0.37
1/20/1951,1951,Jan,Nevada,60.53,1.38,0,1.38
1/20/1951,1951,Jan,New Hampshire,30.65,1.9,0,1.9
1/20/1951,1951,Jan,New Jersey,39.47,3.83,-1.574216376,2.26
1/20/1951,1951,Jan,New Mexico,56.03,1.07,-0.860242829,0.21
1/20/1951,1951,Jan,New York,35.69,1.97,0,1.97
1/20/1951,1951,Jan,North Carolina,53.51,4.75,-1.658813749,3.09
1/20/1951,1951,Jan,North Dakota,24.71,0.51,0,0.51
1/20/1951,1951,Jan,Ohio,35.87,2.11,1.277318979,3.39
1/20/1951,1951,Jan,Oklahoma,51.71,2.9,-1.697151286,1.2
1/20/1951,1951,Jan,Oregon,54.59,3.1,2.124200068,5.22
1/20/1951,1951,Jan,Pennsylvania,36.41,2.41,0,2.41
1/20/1951,1951,Jan,Rhode Island,34.97,4.24,1.753651829,5.99
1/20/1951,1951,Jan,South Carolina,57.29,5.07,0,5.07
1/20/1951,1951,Jan,South Dakota,34.25,0.62,-1.334197699,0.31
1/20/1951,1951,Jan,Tennessee,46.85,6.85,1.713352436,8.56
1/20/1951,1951,Jan,Texas,72.23,2.51,1.374614157,3.88
1/20/1951,1951,Jan,Utah,53.69,1.62,0.632522852,2.25
1/20/1951,1951,Jan,Vermont,27.23,1.68,0,1.68
1/20/1951,1951,Jan,Virginia,47.21,4.12,-1.422970034,2.7
1/20/1951,1951,Jan,Washington,49.73,3.94,2.555837471,6.5
1/20/1951,1951,Jan,West Virginia,37.13,3.57,-1.346319937,2.22
1/20/1951,1951,Jan,Wisconsin,26.69,1.74,1.577388262,3.32
1/20/1951,1951,Jan,Wyoming,37.49,1.03,-0.67124255,0.36
2/20/1951,1951,Feb,Alabama,59.09,3,1.913030304,4.91
2/20/1951,1951,Feb,Arizona,72.59,0.86,0.826791784,1.69
2/20/1951,1951,Feb,Arkansas,52.43,3.02,0,3.02
2/20/1951,1951,Feb,California,72.95,2.3,0,2.3
2/20/1951,1951,Feb,Colorado,47.75,0.99,0,0.99
2/20/1951,1951,Feb,Connecticut,34.79,2.22,1.749992199,3.97
2/20/1951,1951,Feb,Delaware,39.83,1.69,0,1.69
2/20/1951,1951,Feb,District of Columbia,37.85,1.46,-1.564456752,0.73
2/20/1951,1951,Feb,Florida,78.17,2.03,0,2.03
2/20/1951,1951,Feb,Georgia,60.53,2.75,0,2.75
2/20/1951,1951,Feb,Idaho,47.03,1.38,-1.094930677,0.29
2/20/1951,1951,Feb,Illinois,38.39,1.49,-1.503040962,0.75
2/20/1951,1951,Feb,Indiana,36.41,1.35,1.478054356,2.83
2/20/1951,1951,Feb,Iowa,27.59,0.44,-1.963361456,0.22
2/20/1951,1951,Feb,Kansas,45.77,1.24,1.62301073,2.86
2/20/1951,1951,Feb,Kentucky,40.55,1.92,-1.586495717,0.33
2/20/1951,1951,Feb,Louisiana,62.69,2.99,2.276327511,5.27
2/20/1951,1951,Feb,Maine,32.27,1.76,1.365409241,3.13
2/20/1951,1951,Feb,Maryland,41.27,1.64,1.446535456,3.09
2/20/1951,1951,Feb,Massachusetts,34.97,2.33,-1.600615098,0.73
2/20/1951,1951,Feb,Michigan,27.41,0.64,1.143502682,1.78
2/20/1951,1951,Feb,Minnesota,23.27,0.05,-1.611734087,0.03
2/20/1951,1951,Feb,Mississippi,59.45,2.92,0,2.92
2/20/1951,1951,Feb,Missouri,41.09,2.45,-1.703103189,0.75
2/20/1951,1951,Feb,Montana,41.45,0.89,0.836228518,1.73
2/20/1951,1951,Feb,Nebraska,39.65,0.46,0,0.46
2/20/1951,1951,Feb,Nevada,67.37,0.59,0,0.59
2/20/1951,1951,Feb,New Hampshire,32.09,1.75,1.507383023,3.26
2/20/1951,1951,Feb,New Jersey,38.75,1.79,-1.574216376,0.22
2/20/1951,1951,Feb,New Mexico,61.79,0.79,-0.860242829,0.4
2/20/1951,1951,Feb,New York,35.69,1.71,-1.177106099,0.53
2/20/1951,1951,Feb,North Carolina,51.35,1.98,-1.658813749,0.32
2/20/1951,1951,Feb,North Dakota,25.97,0.25,1.303599854,1.55
2/20/1951,1951,Feb,Ohio,35.33,1.42,0,1.42
2/20/1951,1951,Feb,Oklahoma,53.33,2.12,-1.697151286,0.42
2/20/1951,1951,Feb,Oregon,58.19,2.05,2.124200068,4.17
2/20/1951,1951,Feb,Pennsylvania,35.15,1.62,0,1.62
2/20/1951,1951,Feb,Rhode Island,34.25,2.56,0,2.56
2/20/1951,1951,Feb,South Carolina,55.31,2.36,1.814417494,4.17
2/20/1951,1951,Feb,South Dakota,37.31,0.26,-1.334197699,0.13
2/20/1951,1951,Feb,Tennessee,45.05,2.09,1.713352436,3.8
2/20/1951,1951,Feb,Texas,73.85,1.16,0,1.16
2/20/1951,1951,Feb,Utah,57.11,0.75,0.632522852,1.38
2/20/1951,1951,Feb,Vermont,29.21,1.58,-1.426016463,0.15
2/20/1951,1951,Feb,Virginia,45.41,1.5,-1.422970034,0.08
2/20/1951,1951,Feb,Washington,52.97,3.97,-2.555837471,1.41
2/20/1951,1951,Feb,West Virginia,37.31,1.95,-1.346319937,0.6
2/20/1951,1951,Feb,Wisconsin,24.71,0.18,0,0.18
2/20/1951,1951,Feb,Wyoming,40.37,0.74,0,0.74
3/20/1951,1951,Mar,Alabama,74.39,6.96,-1.913030304,5.05
3/20/1951,1951,Mar,Arizona,77.27,0.57,-0.826791784,0.29
3/20/1951,1951,Mar,Arkansas,67.01,3.89,-1.958623226,1.93
3/20/1951,1951,Mar,California,77.99,2.17,0,2.17
3/20/1951,1951,Mar,Colorado,57.11,1.42,0,1.42
3/20/1951,1951,Mar,Connecticut,51.89,5.02,-1.749992199,3.27
3/20/1951,1951,Mar,Delaware,59.81,4.8,-1.581583976,3.22
3/20/1951,1951,Mar,District of Columbia,60.53,4.78,1.564456752,6.34
3/20/1951,1951,Mar,Florida,86.27,3.4,0,3.4
3/20/1951,1951,Mar,Georgia,78.53,4.9,1.734505994,6.63
3/20/1951,1951,Mar,Idaho,53.87,2.45,1.094930677,3.54
3/20/1951,1951,Mar,Illinois,58.19,3.77,1.503040962,5.27
3/20/1951,1951,Mar,Indiana,55.67,4.55,1.478054356,6.03
3/20/1951,1951,Mar,Iowa,48.65,3.19,-1.963361456,1.23
3/20/1951,1951,Mar,Kansas,59.63,1.82,1.62301073,3.44
3/20/1951,1951,Mar,Kentucky,60.17,5.72,1.586495717,7.31
3/20/1951,1951,Mar,Louisiana,74.03,2.93,0,2.93
3/20/1951,1951,Mar,Maine,48.29,3.39,1.365409241,4.76
3/20/1951,1951,Mar,Maryland,61.43,5.02,1.446535456,6.47
3/20/1951,1951,Mar,Massachusetts,51.71,4.77,0,4.77
3/20/1951,1951,Mar,Michigan,45.41,3.04,-1.143502682,1.9
3/20/1951,1951,Mar,Minnesota,37.67,2.26,0,2.26
3/20/1951,1951,Mar,Mississippi,73.31,4.85,-2.041266881,2.81
3/20/1951,1951,Mar,Missouri,59.09,3.21,0,3.21
3/20/1951,1951,Mar,Montana,45.41,1.59,0.836228518,2.43
3/20/1951,1951,Mar,Nebraska,54.23,1.3,0,1.3
3/20/1951,1951,Mar,Nevada,74.75,0.95,0,0.95
3/20/1951,1951,Mar,New Hampshire,48.83,4.12,1.507383023,5.63
3/20/1951,1951,Mar,New Jersey,56.75,5.44,-1.574216376,3.87
3/20/1951,1951,Mar,New Mexico,72.23,0.35,0.860242829,1.21
3/20/1951,1951,Mar,New York,52.97,4.62,1.177106099,5.8
3/20/1951,1951,Mar,North Carolina,70.25,4.21,-1.658813749,2.55
3/20/1951,1951,Mar,North Dakota,32.81,1.1,-1.303599854,0.55
3/20/1951,1951,Mar,Ohio,57.11,4.31,0,4.31
3/20/1951,1951,Mar,Oklahoma,65.03,2.86,1.697151286,4.56
3/20/1951,1951,Mar,Oregon,58.55,2.38,2.124200068,4.5
3/20/1951,1951,Mar,Pennsylvania,56.03,5.12,1.278268482,6.4
3/20/1951,1951,Mar,Rhode Island,51.17,5.15,0,5.15
3/20/1951,1951,Mar,South Carolina,74.21,3.89,1.814417494,5.7
3/20/1951,1951,Mar,South Dakota,46.13,1.16,-1.334197699,0.58
3/20/1951,1951,Mar,Tennessee,63.23,5.82,-1.713352436,4.11
3/20/1951,1951,Mar,Texas,86.63,1.05,0,1.05
3/20/1951,1951,Mar,Utah,64.31,1.26,0.632522852,1.89
3/20/1951,1951,Mar,Vermont,46.67,4.04,-1.426016463,2.61
3/20/1951,1951,Mar,Virginia,66.29,4.53,1.422970034,5.95
3/20/1951,1951,Mar,Washington,53.51,4.18,0,4.18
3/20/1951,1951,Mar,West Virginia,59.27,5.28,0,5.28
3/20/1951,1951,Mar,Wisconsin,40.91,3.34,1.577388262,4.92
3/20/1951,1951,Mar,Wyoming,47.75,1.16,0.67124255,1.83
4/20/1951,1951,Apr,Alabama,82.67,3.6,0,3.6
4/20/1951,1951,Apr,Arizona,87.53,0.39,-0.826791784,0.2
4/20/1951,1951,Apr,Arkansas,84.47,4.07,0,4.07
4/20/1951,1951,Apr,California,86.45,2.34,2.131408253,4.47
4/20/1951,1951,Apr,Colorado,78.17,1.02,0,1.02
4/20/1951,1951,Apr,Connecticut,61.25,5.49,-1.749992199,3.74
4/20/1951,1951,Apr,Delaware,69.17,5.38,1.581583976,6.96
4/20/1951,1951,Apr,District of Columbia,68.99,5.3,1.564456752,6.86
4/20/1951,1951,Apr,Florida,88.25,0.91,-2.59240158,0.46
4/20/1951,1951,Apr,Georgia,85.01,2.24,-1.734505994,0.51
4/20/1951,1951,Apr,Idaho,64.67,2.58,0,2.58
4/20/1951,1951,Apr,Illinois,73.85,5.43,-1.503040962,3.93
4/20/1951,1951,Apr,Indiana,72.23,6.31,-1.478054356,4.83
4/20/1951,1951,Apr,Iowa,67.91,4.46,-1.963361456,2.5
4/20/1951,1951,Apr,Kansas,81.59,1.68,1.62301073,3.3
4/20/1951,1951,Apr,Kentucky,75.29,6.27,1.586495717,7.86
4/20/1951,1951,Apr,Louisiana,84.47,2.73,0,2.73
4/20/1951,1951,Apr,Maine,60.35,2.6,1.365409241,3.97
4/20/1951,1951,Apr,Maryland,70.25,5.36,-1.446535456,3.91
4/20/1951,1951,Apr,Massachusetts,61.25,4.3,1.600615098,5.9
4/20/1951,1951,Apr,Michigan,64.13,4.08,0,4.08
4/20/1951,1951,Apr,Minnesota,60.53,2.38,1.611734087,3.99
4/20/1951,1951,Apr,Mississippi,83.21,4.08,2.041266881,6.12
4/20/1951,1951,Apr,Missouri,78.89,3.83,0,3.83
4/20/1951,1951,Apr,Montana,60.71,1.78,0,1.78
4/20/1951,1951,Apr,Nebraska,74.21,2.17,-1.474480896,0.7
4/20/1951,1951,Apr,Nevada,85.91,0.91,-0.57776999,0.33
4/20/1951,1951,Apr,New Hampshire,60.53,3.41,0,3.41
4/20/1951,1951,Apr,New Jersey,66.47,6,-1.574216376,4.43
4/20/1951,1951,Apr,New Mexico,88.25,0.16,0,0.16
4/20/1951,1951,Apr,New York,62.33,4.18,1.177106099,5.36
4/20/1951,1951,Apr,North Carolina,77.81,3.29,-1.658813749,1.63
4/20/1951,1951,Apr,North Dakota,59.09,0.68,0,0.68
4/20/1951,1951,Apr,Ohio,70.07,5.38,1.277318979,6.66
